August_4,March_4,August_7,November_5,April_11,May,December_4,April_8,April_9,August_8,July_5,December_3,November_7,December_2,April_7,November_10,August_5,March,March_3,April_10,October,April_5,January_2,November_3,November_2,April_3,June_2,May_5,August_6,July_3,November,April_6,August_9,May_6,August,June_6,February_2,May_4,August_10,July_2,June_4,September,December,January,November_9,November_6,May_7,November_8,February,March_2,August_2,June,May_3,April_4,April,May_2,June_5,January_3,February_3,April_2,August_3,June_3,July,July_4,November_4
-0.5053792514857658,-0.03817059331721222,-0.19080602435194874,0.7332839380215761,-0.20865675892227697,0.229253301801749,-0.7339960105536952,-0.3378688854264207,0.1581986882101408,-0.8576682602106613,0.24696098495588956,0.2824130872534445,-0.5693057753449957,0.35169189856299643,0.1480985675547486,0.2899478591409519,0.43370514200853344,-0.8710391378804311,-0.17922615173921796,0.585571759340485,0.4800210333153673,-0.32342095866160386,-0.012503933545018678,-0.43264871983104924,-0.2941675648406363,-0.6862523702579387,-0.9073973412064641,0.24089676623291817,-0.7680728439829098,-0.07618809178449126,0.1783950554360731,-0.3172809193200267,0.013260663712463577,0.1982490267534321,-0.2470886801191628,0.42175764125884163,0.14798359346833617,-0.18078938006649542,-0.4181071500649388,-0.4603677785835611,0.32592656583833635,0.7036787389891568,0.3644958303582464,-0.1242243812987024,-0.15239595069449344,0.347346014777055,-0.7126301884261692,0.9235034345676203,-0.018559101983609785,0.5347284139693931,0.2421220605957305,-0.8120264195103242,0.22099182296694697,-0.34460126944175873,0.3553731819041849,-0.5703745128442322,0.22180535179466163,0.5397957787015055,-0.5165180991378495,0.2637807375121518,0.4572874989400164,-0.7895939930185998,-0.013392460994680132,-0.5561273019659027,0.24160119444834996
-0.9371312809355428,-0.16395605434248134,-0.2724737549237075,0.5360782674318246,0.30430389115023965,0.7401299951985341,-0.2288595756332022,-0.2826919154520636,-0.27354750472256933,-0.595904694389979,0.06343917290310044,0.2475531125219862,-0.5555168964520198,-0.20451467535587065,0.4683842406947151,0.6634767296206027,0.5052631334543981,-0.48102624317058157,-0.36858901201325883,0.4320444222860851,0.16611904057904575,-0.1822871377194515,0.2269333604232082,-0.03540117870820944,-0.4711527389203012,0.1804766409734394,-0.8546107981167387,-0.15420333742211778,-0.668644196478344,-0.17749659051201472,-0.027833458732421643,-0.6738054916456605,-0.6882444508012914,0.3191313250416656,-0.5505018679155093,0.6087925184628823,0.2889861560820588,-0.39889095900976596,-0.2792504287466257,0.16038429324298617,0.4118570283038852,1.2324959044501467,-0.42188023191193175,-0.17778412997788678,-0.22801486144992633,0.4174316753867244,-0.3702653598226203,0.947839910123494,0.2254458828462737,0.18917335462256715,-0.3057492840035083,-0.8557311038809429,-0.1453085905301541,-0.21253355937499394,-0.34657823098720925,-0.3791283148303194,0.23386215950789796,0.6465427666375352,-0.9583290342369989,0.6008899132107308,0.44556522785549835,-0.40786792461401267,0.4887880540134784,0.053723795377439286,0.039500771525571826
-0.8171894885791163,-0.14411356739036035,-0.09429902950954412,0.766620016019086,0.11635852153997159,0.3112747014873211,-0.5825470212481948,-0.29744702871124296,-0.1505803387449701,-0.7116150187421011,-0.5917433190682724,0.3114168053801951,-0.7485576343390019,-0.10142975691273408,-0.05448045625440126,0.22372846577085603,0.49131145435916684,-0.611192126741257,0.047399833390937354,0.47970496406062546,0.5697575437672511,0.007354005043152152,0.2134938121733289,-0.2396782741126015,-0.12071093457031107,-0.1795107115438202,-1.0243751120265248,-0.23160316401559206,-0.44155352026752803,-0.05134164364370842,-0.20931313027564963,-0.8403021679718595,-0.2330653523126499,0.18174381359133562,-0.6079927524048014,-0.046172257609653926,0.15953344545140835,-0.43498682347390094,-0.8290958798865685,-0.2823969669828865,0.33353162718243173,0.7559156313018232,-0.370159333903178,-0.21443818272052462,-0.314654127750855,-0.20487785451175167,-0.21298923637616657,1.1315792190923506,-0.31448614340031983,0.6759360499665222,-0.2200234061476895,-0.9493381281389075,-0.12743269379554523,-0.5099394265471296,0.3089470728155291,-0.49976418682930246,0.24411478673273798,0.4159346026439814,-0.26764349361584777,0.7416058456721129,0.8390166692105072,-0.5581115108613468,0.5178595710725588,-0.0536079704605726,0.4026357661607562
-0.8157665056396917,-0.26057172605559403,-0.22301775327344142,0.8683404910953377,0.3874967419761543,0.48799242366392526,-0.43462031064718387,-0.5721108253279719,0.06306886800888994,-0.538699493938997,-0.35159864805011964,0.17361521637471322,-0.6383993843288365,0.20873759804752348,0.3832198209287683,0.30491518747871366,0.705529205667101,-0.7107415397615254,-0.24934447208437244,0.23864559216021491,0.6224087815486162,-0.5197897331693658,-0.18170380224853913,-0.41671438018879425,-0.3956094507251527,-0.2993453983589219,-1.0964537842929791,-0.4740805737865156,-0.4121352575229628,0.34517727894181643,-0.333692063420875,-0.3866575725691194,-0.2626595153263993,0.6598593467716332,-0.6094250019332571,0.30340913416632287,0.12630334196937446,0.020575780893008398,-0.4899479537577027,-0.5992262703187683,0.6390352291308549,0.8874194476263187,0.050796729367103444,-0.10151959110982614,-0.6143248525361947,0.28961337606790516,-0.47809100737831417,1.1027926274013578,-0.14900702341782196,0.3550228036385132,-0.42807695021304815,-1.0469608775612402,-0.16937475755462914,0.7003834701268483,-0.05189905296002419,-0.3180966495003202,0.5686894404468169,0.6164979621176767,-0.8282049128274674,0.0946921688487834,0.9983067039019322,-0.816287842717257,0.4855755934647743,-0.27502862203158823,0.31300451316213235
-0.81505279988619,0.1326527139200334,-0.07726740186010268,0.6846488805778901,-0.14344206116008162,0.2176379982129189,-0.17477863352990614,-0.2035887160072161,-0.14786850923459216,-0.09188404207884093,-0.08524929863243232,0.11791439973557916,-0.6812496710870405,0.08899289552329934,0.5358057785531619,0.21145951865472717,0.5474200705437937,-0.5625902801920422,-0.02580082016564099,0.3779059444696478,0.5124445119934291,-0.27588713553796107,0.29085330558227296,-0.28084558047961344,0.04554482188230321,-0.3318381387675333,-1.3700300063038533,-0.8209496316158066,-0.8859747893960439,-0.32493961495254514,-0.12063966359932773,-0.6218117651155507,-0.869645249969324,0.5525088925831899,0.16388550891962828,0.23428680456942633,-0.1821795466479009,-0.4053748975018638,-0.25972430291908327,-0.6465196393158061,0.48030451774490157,0.7862125660483302,0.5455975104133879,-0.08077632367166586,-0.7177345950603057,0.5526322761453102,-0.35789052743158734,0.2849344276026172,-0.23200074639407908,0.8650914625698771,0.2881400887319465,-0.7886543513978608,-0.2086489528783959,0.026357765977497005,0.10207471042119762,-0.518210081970734,0.2808265244916316,1.1961593452933397,-0.3928300656765781,0.566039130099812,-0.28463313982518057,-0.6022130395132971,0.4340881569728918,-0.43674118418867175,0.13883309560636503
-0.2502734993244381,-0.4082811211021138,-0.3933138152828409,0.9765960188921047,-0.5912342825187273,0.6541474881521597,-0.4543469198014418,-0.6497844944660363,0.2312825608532935,-0.09329618169257303,-1.0298715622005508,0.638234931786603,-0.4694011965123382,0.36101185519975265,0.46655302320087466,0.2854561033825741,0.7843044831410602,-0.669721770512966,0.28293453615887243,0.227561267112616,0.028750496577507695,-0.4858890985437375,-0.27409029764287457,-0.18349760945849075,-0.13065942016844273,-0.22974295429391306,-1.0892473691465197,-0.4545657266669135,-0.5892164204190721,0.031200723570291272,-0.2930081350980618,-0.45250633138048024,-0.08893007033657067,0.37224499817331413,-0.4687926100599144,0.4448564565008,-0.16075576083600535,0.09724190848202767,-0.1878078819740861,-0.758254009696234,0.48624955339446274,0.8357141728271043,-0.41605549251697005,-0.23519076594008767,-0.4446853663703845,-0.13501098608828316,-0.42941476839019405,0.11638815249964068,-0.33579589563192497,0.6956457118027779,0.4957105234126121,-1.0313019909049803,-0.0643730219619705,-0.28050530110251876,0.582352117156375,-0.0073510340627196006,-0.025210365103704863,0.7973580698993367,-0.22420843359791415,0.5137233492457902,1.188082053816226,-0.7280345816626128,0.517068975778381,-0.5719025825503181,0.16193415717044699
-0.9838682031255976,0.43545279331065945,-0.05803699304471302,0.5551873104787451,0.37206187322314205,0.7741001926679453,-0.7680544550697952,-0.44130250098393914,-0.14109223375111338,-0.766186050116829,-0.24744613656257922,-0.09445504908447286,-0.6611727097101835,0.20670838600883015,0.18646601706455007,0.5383650287340586,0.30712557026576204,-0.7143398826524494,-0.03575338710881878,0.2943880497244934,0.7872216920168251,-0.3529645654509452,-0.2229277940366426,-0.37009728974843026,-0.3747953518858188,-0.2487107131276423,-0.7809024262916211,-0.6200172629101213,-1.0100798454594355,0.012179434953334893,-0.2582243431058301,-0.0552964875455724,-0.3118994419226513,0.06761334283207987,0.10779969839280454,0.3172495254243393,-0.2322077542372649,-0.3007807981172488,-0.38888553620609617,-0.2561657394846135,0.16839860296268006,0.9307058642016951,0.31060819013545155,0.4906007461751221,-0.47780926095636017,-0.07256624172618736,-0.4402869703644264,0.7915529979981023,0.11564023893514254,0.4301159451710782,-0.19545046703750307,-1.2871653947857913,-0.1959040200106506,-0.25723497897858943,0.6018881505732034,-0.4417458950168424,0.4484835537738112,1.2024351653660033,-0.32960402686486945,0.5192893598967696,-0.13903733359898843,-0.9715439168724231,0.19077356679037963,-0.43353805293855463,0.21673809167708635
-1.0315085307841574,-0.17642293320492536,0.030883014646684803,0.489094036769684,0.13053692695642835,0.6959517333672066,-0.4397761350475443,0.05597685592609947,0.07198763961506868,-0.9996013148442545,-0.04307842783681821,0.24064768507746537,-1.1545063826940403,-0.19145646966771737,0.3853113164924233,0.5164669155338871,0.19640835647578175,-0.5580316628142231,-0.10526151904655291,0.3407195230272211,0.2797648325614157,0.024340545940917894,0.18817501909883894,0.2601457685720954,-0.11801276181933436,-0.6191829119327321,-0.5344024482699257,-0.09877457590894173,-1.092361324558575,0.3587634509456651,-0.02650693440708068,-0.37421103730266836,-0.4215569813626037,0.10032095829947091,-0.14335732435035325,0.220536258787207,0.5350044717698265,-0.674278972766059,-0.2162570394206449,-0.2031945085989013,0.1834927774588296,0.7711171565228018,0.058640861295427234,0.15996417663277668,-0.7017352594503846,0.35711787377976567,-0.17446916210589475,0.6785100322424023,0.1266891875359733,0.5810673403933159,0.3395705283596113,-1.446498364663908,-0.6797164633269127,0.15743138351045857,-0.48515977264785903,-0.5914426208382423,0.2377403542713388,1.1182264268994004,-0.7200679535118178,0.5007544207128619,0.9413604038930422,-0.5791129390368508,0.26786942492542876,-0.1250546872352402,-0.01806500756270299
-0.5383904868650063,-0.02987394165065379,0.060546476044159726,0.373706786498936,0.41983855188594255,0.09011607281525133,-0.39955964438425745,-0.1128052845478527,0.20791926900695937,-0.7069622974841976,-0.5270096231463921,0.14658049129312378,-0.9651681203190653,-0.11565751303877672,1.3144974009329249,0.6243390142883962,0.3532283717108582,-0.5588412111038383,0.17580479992478043,0.4823557857229836,0.095921579633433,-0.1264289499288632,-0.3979489545034566,-0.26280541624561904,-0.25004681016894453,-0.6081655949504845,-0.7457118378627682,-0.449230842705182,-0.5633232927542836,-0.10264713540735014,-0.02282418217863115,-0.2560153934188323,-0.31473512334807374,0.453249721599316,-0.38154836593528735,0.7336864501969591,0.42149972995355434,-0.26184841328696634,-0.5494711370226405,-0.784827139532979,0.4209670646506391,0.9223683512112354,0.5903732724037947,-0.6074955581881731,-0.6705357627267212,0.13373832297284374,-0.3652957651486494,1.0309904503281546,-0.08698329549296742,0.483465786379513,-0.07397302006342284,-1.0899556056948105,-0.2861486230337655,0.05806456752294773,0.5269855532715338,-0.14965244531496558,0.5363968655693423,0.5915304597610316,-0.1905359120813269,0.22879608233681242,1.031516455093767,-0.37862083030030114,0.679267164397143,-0.13493716835796446,0.1907342258882576
-0.8678334711485334,-0.41228750065983766,-0.38007805536367084,0.04824087162556111,0.26952072966430574,0.4561495627047556,-0.5572259092071347,-0.5616696771447601,0.4481418049588437,0.11855115725078673,-0.5088864995053626,0.622345545610974,-0.6110849033544209,-0.12412377890955265,0.4977160253538788,0.749677378032519,0.5925782947891803,-0.6900441296400436,0.06729285327864254,0.6559468598678239,0.24617859711109735,-0.2568436662389388,0.3344309108760932,-0.5166668067712975,-0.24689038170431252,-0.5945881340536348,-0.9440777339483989,-0.24357646590993992,-0.6846973054170857,0.2731576124108477,-0.19636295226844014,-0.2952844780441685,-0.416862205863517,-0.15681878589562934,-0.49288385351786723,0.5458343557956903,-0.7810496751400968,-0.14078948901183289,-0.3158436151877257,-0.2650551657048767,0.40518535684264756,0.6354612654210746,0.5254306334975795,-0.1870695275165795,-0.5283633589598706,-0.26106990355139315,-0.09250169237866776,1.6094274436353044,-0.06028487309620617,0.7471542760818829,0.004189587493180061,-1.0700209872674304,-0.28653843050211786,-0.29680137359124553,0.4489192967506397,-0.4275797884864128,0.2670752592279204,0.9348351183180534,-0.41505335740899796,0.6345056394520648,0.7283180615638319,-0.6226998419859194,0.268535127943342,0.11927425200424463,0.30412404445836333
-0.4136492495418138,-0.14116048560057942,-0.8068934202562423,0.8066354590944403,-0.09875505045594177,0.47812599283083174,-0.38568234255326594,-0.30642370535588903,0.4313115604363828,-0.07113704696406994,-0.4808757374458267,0.5911864763743023,-0.28127893548612837,0.026314969709094815,0.730270542635637,0.7106116403997516,1.116325114957848,-0.5622859814737917,0.01014302779812535,0.5200457578538319,0.16528478734111274,-0.8212667568103541,-0.34975263889674046,-0.5895189692970055,-0.03395325166519719,-0.5240627831838427,-1.0643515770046628,-0.41233975438954634,-0.5882701751819359,-0.05861438956018543,-0.6228038505193777,-0.5297138197029767,-0.27254044992314863,0.021716098792872594,-0.604237240687595,0.2828885672053212,0.5258168629651909,-0.039197956975826766,-0.5125029221815984,-0.4983941249738586,0.660426542906223,1.1509302950676845,0.20928583700530642,0.02666501407027344,-0.21647212658564524,0.1314662043013577,-0.3511362920564586,0.9645678653911061,0.22375568885699165,0.4649016744639496,-0.005588799364343686,-0.7877804796451149,-0.39067815648175097,0.16450147611555235,0.3242170398515285,-0.001926953584303566,0.28365794654892684,0.3601172190996177,-0.4423717283676019,0.5591024712423317,0.7792463858645732,-0.6265313035274821,0.3696817331226787,-0.7365695831360022,0.1986788261271007
-1.2480008818269392,0.484167387103865,0.1799127682109148,0.5445873801848915,0.7150872268973697,0.8336746347223355,-0.8306421935413304,0.003360146671344169,0.13791815328897525,-0.7946349977813687,0.19702997301584368,0.3528081653441758,-0.9979299848838019,0.14208944298476395,0.4002730966817365,0.4543878441102251,0.4360611079338283,-0.2977169016232187,-0.6649873320002596,-0.07343310593047195,0.4789629902493108,-0.10913681666764224,0.4436966233707731,-0.1906428104169929,-0.3673042474536489,-0.23857150651363582,-0.8401049566834633,-0.4580244277455259,-0.8006947905147257,0.040969913923560586,-0.026226809872498716,-0.5101176382656202,-0.6506150364022849,0.4649636898154474,-0.22687176031055778,-0.03536426910928371,0.27053554319477047,-0.5335923099742833,-0.5230216667033163,-0.30268178045556854,0.34225091591857115,1.2037515391652391,-0.09674794079609281,0.6516746955853805,-0.6457980924961504,0.6804846227801298,-0.0045274572057183785,0.5085195261459869,0.38551723988931935,-0.3152461047774464,-0.45017468394092897,-1.0330419480162865,-0.056679599494606436,-0.1019732203377279,0.319021426645758,-0.6840702815385047,0.1221376771302501,0.822589818009047,-0.7126722675399482,0.3970227868062118,0.05832943217303859,-0.6341826135655113,0.038299544746094275,-0.3370514308018291,8.328490238655381e-05
-0.8355606311993092,-0.23391330381513198,-0.3445083379235883,0.32028523452621743,0.17202561203996647,0.34588496627098136,-0.6764629445327315,-0.3470122959474008,0.3724149347155578,-0.4126777146273638,-0.08130989387780839,0.34731095893764785,-0.8947866304345371,-0.2905595158202287,0.515515609261883,0.6694685670771898,0.1413318738183651,-0.458813017269751,-0.23198123305646426,0.1632491493093126,0.01315504818418766,0.18734522725467218,0.17713317631097117,-0.026854503504568125,-0.35505595865387907,-0.24290876187838517,-0.7057056096393036,-0.3670054125337269,-0.47890806771237293,0.1747487353167907,-0.17803823869843313,-0.5772025330340111,-0.23211436958107992,0.4245659763618505,-0.4211260510144993,0.6591875747083015,-0.0347312054907786,-0.28790905465190264,-0.45893127914710335,-0.33656231179144785,0.47318922821676235,0.5235901145436603,-0.1823072425384849,-0.5702491776419195,-0.45906886150145454,-0.06896453657787001,-0.37885847663524813,1.2027419324407003,0.19353889544739578,0.2786011797145065,-0.26114217657903277,-0.9930043310448579,0.19492984261339494,0.5315978869995084,-0.12023407879678485,-0.19757461418436553,0.21669943571766268,1.1840062256274964,-0.4466900054743391,0.5639912358279151,0.0049558544534177296,-0.3373497091465855,0.5221991995685582,0.23871061103231458,0.06676441475205082
-0.8342593985032708,0.015710731744412357,-0.09612696208785731,0.5642882668318906,-0.2776480584680259,0.3613631681802611,-0.3629893177989755,-0.38747780267477255,0.20349259615289006,0.10422145504348826,-0.672413196532057,0.24427542635693741,-0.7445376043201957,0.11144328984550403,0.7199194408826923,0.598150320102536,0.3452138794942561,-0.42738752394958734,-0.33148187741569934,0.19054338010507232,0.2316180484152202,0.18099367864385588,-0.14519110572380364,-0.20030895643054264,-0.5004275596288179,-0.38271117996711174,-1.1263551354847723,-0.4406972015145909,-0.6966259025809688,-0.18237576311987028,0.04309363339182006,-0.4879794955815775,-0.5407705075874629,0.5131871326117617,-0.487298981891923,0.8648228659564399,0.49674034655095917,-0.6113463105568134,-0.509576820410398,-0.7553018348356719,0.6792457305971819,0.7256655757491227,-0.04748132861823818,-0.45374918044653556,-0.5556597933942224,0.4173362898431528,-0.8686188109827128,1.2710655869687928,0.26442129683841575,0.13036872369369829,-0.24298673611632687,-0.6328568475917739,0.04967327376965017,0.44762457092483465,-0.04474540286989036,-0.5438862819280981,0.06205349271130096,0.8110697750142714,-0.4501656641429986,0.7070897268099477,0.44972548218939284,-0.539339434033402,0.22909017460390174,-0.46884949997701864,-0.06279020860167756
-0.7105449144529655,-0.6867190064262593,-0.39237297131405774,0.5461482318037651,-0.2818984408999943,-0.06829624052853564,-0.34045922334880085,-0.30772259756272563,0.211236399183641,-0.4599489295032666,-1.0383328157993255,0.5609396807262702,-0.8585595534283059,-0.025009637877331313,0.8036237949540613,0.17046004764625877,0.2317478266139858,-0.8638457952533136,-0.2126380545783932,0.42719326080454956,0.4303486153487766,-0.2846643823650734,-0.493386421178728,-0.6215739652795668,0.055971898555963115,-0.49168206508420736,-1.3197635915456098,-0.435205164827352,-0.8092872169768597,0.09549300029438587,-0.31599240010136403,-0.6620414093463346,0.0492664606908227,0.258471884731193,-0.5464774178277432,0.4617449683818005,-0.6436341529117213,-0.07518888691604518,-0.6368588358030651,-0.6519242208669666,0.550553773016117,0.67141546903355,0.252880695279421,-0.4544069502136668,-0.6977151273552583,0.3474607873247391,-0.31265624619000376,0.3973077356976973,-0.19168378631776067,0.8407663599044077,-0.09465147903620813,-0.86678712480507,-0.46354387420259846,-0.14450758755083654,0.41202895656963334,-0.6453615826093887,-0.2494198669059694,0.7549093882041699,-0.37117553091395705,0.47528209555477624,0.9112569935002676,-0.4441033408089965,0.49049792778034257,-0.43250490321998875,-0.21316990619919626
-0.49361687701830104,0.28068135832776375,-0.25909932020105053,0.4091292652011643,0.20725492475799834,0.26229484144784865,-0.34530785476679926,-0.12223476816506959,0.29112006695150927,-0.386498605521846,0.03956645706159288,0.2408055896667917,-0.5713508544179389,0.011993031008351585,0.9738619807893991,0.3385064716227666,0.29585436750150584,-0.7862459170406862,-0.5005659012394574,0.33217374843001174,-0.0119217799398851,-0.8398156176774848,-0.22572604374369307,-0.45219952934556856,0.12451750486167051,-0.7366751152540804,-0.9994001074149433,-0.15498336553946607,-0.6283054570285986,-0.06490903008278054,-0.3642155444270122,-0.207914426755483,-0.034835464856638236,-0.13265705896048688,-0.2857574874926789,0.015305130471502545,-0.10364673606048096,-0.15655564105586958,-0.3784728667906228,-0.4671783317835064,0.4674973035028365,0.37207705348822784,0.0332989125994068,0.18426466970801114,-0.1909605043451153,-0.03619545068997524,-0.33448252919375393,0.5211678091638462,-0.39493188621872777,0.13247801366405837,0.010624368332448397,-0.9038714261816129,-1.1577125473695729,-0.006962055492014625,0.12173652055546455,-0.561083530896969,-0.18677453511809938,0.9722384609628235,-0.30883843791680854,0.49412341486409544,0.7422821386972973,-0.5976014910857999,0.3289320418541739,-0.3127300100309617,0.19099712753779344
-0.16870533680157082,-0.2070279764107661,-0.5441500282273779,0.526070754203387,0.10150006700828954,0.23794393000226768,-0.4449360840201857,-0.5888774566552274,0.42206808739497775,0.14395643010683323,-0.03690318672354233,0.14624427720152322,-0.17834003276220853,-0.49200766748555935,1.0724670268263903,0.3545729351679586,0.2110729384290363,-0.5092211424390435,-0.42216887546754317,0.13224744287250534,0.5691092704460461,-1.1764808932726094,-0.036814081303226324,-0.014526130506265188,-0.35510324724368514,-0.5264158353535767,-0.8271193696401423,-0.7948323945687304,-0.5783340471032964,-0.0296291186401428,0.2190768313639815,-0.5294459625732617,-0.252253462039315,0.23143350371260313,-0.030355032892643144,0.13762797614887678,-0.021224317033191317,-0.5993918106958703,-0.45466057171939084,-0.22081786367714348,0.6301865749823741,0.44315121379364103,0.00508447620163089,0.044045862042521755,-0.8286163786399678,-0.014267281327569992,-0.8080856885494273,0.8515362690904066,-0.035085717790239036,0.5517408378328151,-0.10465525694792924,-1.1759899414352968,0.002196830123145449,-0.026137797594173687,0.08614895260312523,-0.03487176407919579,0.3403916097047823,0.9940874465119549,-0.4754486475564714,0.45863656255550167,-0.16688071845157437,-0.5330162565463643,0.4447169583942346,-0.3912770495143172,0.06320951640389064
-0.8404965171027642,-0.37137158427455663,-0.29318278435490297,0.23893033681633952,-0.27598788373441474,0.3492365753807274,-0.38764160229857036,-0.5437673749340026,0.09002321555647269,-0.4628800540193555,-0.434521263981191,0.5363494416765198,-0.9935953206175564,0.09670374432736875,0.23662005103439565,0.5695675465034657,0.5732167386528918,-0.5771408577685104,-0.08345515754958582,0.4196405992300908,0.5120374828868965,-0.02457338235794713,0.06201478128011273,-0.39503009688384383,-0.1300914273719083,-0.29644075208927345,-0.8545208233312915,-0.8923725219147852,-0.5880112581045022,0.4227804751209954,0.28783830604915717,-0.38528772488018403,-0.4961692518649828,0.5384102309816502,-0.3371948538302256,0.6153672021953741,0.02733905612566607,-0.14879984390434153,-0.15818346393846713,-0.38596766976022345,0.6211585753322355,0.788658896785245,0.4157716613648407,-0.12312043636844858,-0.2683085985998114,0.02849443400944684,-0.5423779346453949,0.7294024466464283,0.06149449161899059,0.6565183455680231,-0.03785123598027936,-0.9639016708124928,-0.28289447810716695,0.2487213593501902,0.03969239586503367,-0.5682494247717494,0.26758987236470866,0.861903815499723,-0.11597343699132662,0.5213794685490214,-0.0374010663397657,-0.6615164053325028,0.12065111328432787,-0.16171923552672698,0.0008795241208454027
-0.4962508553616575,0.14669661821457286,-0.2061671374063123,0.7219076901729281,-0.10190913343128333,0.597589651542461,-0.41111947427651374,-0.25986016894219083,-0.11164047660236504,-0.47711833856686103,-0.3971052368919764,0.10093812116550728,-1.0901828833473117,-0.5204530311932465,0.3812746482476712,0.656108335013286,0.527281950609881,-0.6372177709510792,-0.081390357928187,0.4397626597841348,0.36539466740145243,-1.2324170901527736,-0.08059892818408441,0.33547578485299795,-0.30629373036052576,-0.047068284524097656,-0.8290279369078147,-0.44666716094943,-0.6638742226344218,0.040197174615994355,-0.09023971717925944,-0.6123939577767938,-0.43446927537474617,0.3176611391375004,-0.24550159459020723,0.20481220627367586,0.1633739995457254,-0.04633007596330118,-0.6635882617205169,0.05477208355145558,0.5578541632941115,1.1789902902987772,-0.12836448279762874,-0.4242026808610977,-0.4285398289530513,0.10835327402060425,-0.4198007182629735,0.6317197004305898,0.2628181735832125,0.7492837094870489,-0.08434892228770988,-0.8873712351236366,0.25330632248922147,0.15459166487090234,-0.1753133713068141,-0.2669845318298098,0.1935189972920264,1.0728393592074854,-0.8122095206247995,0.36857260895114075,0.48447638150432365,-0.47842149733896555,0.3663033048000397,0.032988217076391095,-0.045794034368605734
