July_6,April_5,November_7,November,August_5,May_2,August_2,February_2,June_8,July,April_2,March_3,June_2,September_2,March_2,October,November_6,February_4,June_3,April_4,April,April_3,June_7,March_5,March,April_6,June_10,August_4,April_7,October_2,July_3,November_3,September_4,September_5,July_4,May,September_6,April_9,June_4,January,December_2,February_5,June_11,August_3,February_3,September_3,November_2,May_3,July_2,June,August,November_5,April_8,December_3,May_4,July_5,September,November_4,February,June_5,June_6,December,June_9,January_2,March_4
-0.4711637281631615,-0.15873832790775266,0.0694664079473343,0.21551623383039498,0.36906691483034904,-0.11758857122288145,-0.09166188209327418,-0.11329317006186206,0.46333786983378517,0.3609424348401859,-0.05403079379971707,0.23605664016029176,0.3022024336985954,-0.04979776351964965,0.5538320985725842,-0.30483269183691986,0.24867917314110422,-0.3169176628875924,0.3262145327445108,-0.15585643452647768,0.5519951953899417,0.2951770144470181,0.03666193791027742,0.05594383147810517,-0.34766868941757245,-0.5134515340117555,-0.04644822008610612,-0.023256869724773192,-0.32341042631033706,-0.11301477875527528,0.279877758659831,0.2366709082292073,0.02379561017389803,-0.27854938957710845,0.38336773531440793,-0.04388817490978435,0.29061230329630267,0.22317762518253625,-0.4466006820784585,-0.347327559016231,0.6370024949156714,0.3833561493446541,-0.12639280205159037,0.08849683493918173,0.01128633380037241,-0.018120874914769967,0.002138709133726935,-0.6441049623192864,-0.05337518396967006,0.39211471301218964,0.3198763743561167,0.7042987195317473,0.23965053828133995,-0.9602507596605667,0.2658117026572744,0.3507652062780532,0.4884821974959161,-0.0030970281510906555,-0.2753024519901805,0.12328411550855037,-0.1267849187904987,-0.6653576251536887,0.1671106648382243,0.3550574366516059,-0.3158761606965536
-0.5272599760402545,0.12818623642257249,0.1149543632074267,0.6762985750013509,0.31366592138976346,0.019395124414854997,-0.09761997369209238,0.05546856609342117,0.053090299032662214,0.658426528897438,-0.018948547089078893,0.2515797953986639,0.4170753212570938,0.4204206306258039,0.6311519437373871,-0.09346351537370877,-0.12040843611729717,-0.25661313558632654,0.17423862967149034,0.4351891133937165,0.45464485089558304,0.8260816492276116,0.4144560473649309,-0.004396511845447176,-0.3880926831389767,-0.33997272899057923,-0.08924348265935338,-0.4173379818460248,-0.36928899143772576,0.04695141302057641,0.41832491175898345,-0.27849872488055266,0.2324927587786041,-0.17536877339288587,-0.24402767930966462,-0.23484340493987355,0.5791493017196959,-0.2099008277188445,-0.12583178217387475,-0.4187726406579711,0.4441705396196345,0.2605417397972095,-0.17655182322445398,-0.17225979158853694,0.020645112715333036,0.08927038920136478,-0.21945604303136448,-0.39821037121979597,-0.21162392617361675,0.4785319179946382,0.29266211093306727,0.4544034381311469,0.10553842968370789,-0.3494768559005373,0.20948726196483242,0.1568070126156207,0.1526593009032302,-0.37857443664209356,0.35796693901687887,0.18282293623036613,-0.027914795466722916,-0.713096732814495,0.10650311623828888,-0.24295284848817347,-0.1401124258733218
-0.6112725837245209,0.039814145664147815,0.10999016209084675,-0.05826675334785546,-0.05079295254376794,-0.2718687411897877,-0.455986305601417,-0.26842334660081657,0.2706173629363705,0.2684205741128738,-0.12163852498819247,0.5362459551461676,0.15534248755371366,-0.1756652607736499,0.7267394527805109,-0.18984713417847054,0.032685353273916855,-0.37399933747260533,0.28907064740031235,0.22985702873732822,0.6172861529204948,0.7335878247272227,0.41871271521084513,0.015558658856795526,-0.30616293462787364,-0.1817493348141491,-0.24351637364965334,-0.578277638584524,-0.15134047331080608,-0.08992891810034168,0.19587824036072365,0.07175589113700093,-0.05001966330778122,-0.7362234491367023,0.009951634135565726,-0.024539141600212366,0.26150529505688513,-0.05362730984193198,-0.17785889262617627,-0.7826566571453082,0.15360496539563717,0.44702817298456876,-0.21361568808082315,-0.19494005044809454,0.07452218984448854,-0.09880291811155151,0.041395836998525365,-0.21180718507715834,-0.47363478831578937,-0.077073913696805,0.4326412937823727,0.6240872302938627,0.03233713233087507,-0.36542324172658797,0.33899596858581355,0.18921427045936923,0.46990163655307127,-0.23069440053309997,0.42960466867250413,-0.1596324569497306,-0.3120132152953394,-0.6509839401060805,-0.07448625246930773,0.0039173536800535536,-0.2955647615881363
-0.2149003468035466,0.2543898418372642,0.10681277130963762,0.54757378863516,0.11629499850300574,-0.10481471572021006,-0.36153344137156557,-0.24095070980594901,-0.040012685298373735,0.7064604561145977,-0.35535065463984317,0.42075703036581813,0.00747796569186464,0.003128035870295816,0.38737284314905635,0.10725305786819625,0.023596058225914783,-0.44348307927692077,0.1690388159709003,0.11308094386527211,0.7324605234533267,0.43462550537404254,0.4915185779780715,-0.36768398880935116,-0.6945647570899923,-0.18401846537948133,-0.8370294312162122,-0.487022576894499,-0.0024187890943303536,0.14003679405023642,0.4649959436764623,-0.43990512135632487,-0.2524302021355047,-0.7800111333537776,-0.8651384197191354,-0.14049539988524876,0.24409283143409546,0.16731025828798773,-0.322572043087422,-0.5110803334481193,0.4367778048767695,0.44111162875538534,-0.19326947469562267,-0.369286064857191,0.009156254480130119,-0.006078330030051593,-0.1292036412602407,-0.7109552860922107,-0.61641668477223,-0.2176257626299315,0.2399832212239394,0.6897540412386927,0.4723226396822602,-0.48907938968512776,0.46436167467994455,0.2586626745157671,0.23789681072745733,-0.14084275306562538,0.2933671277371282,-0.022281310429480856,-0.23501216147139078,-0.5114989405746417,0.1023966407249292,0.01359344588060539,-0.3894865380866416
-0.6829786149613013,0.16275209585286526,-0.010500310052666266,0.3223394549759009,0.6488693998955201,-0.5230093143645544,0.38619023485821774,-0.10347439504224089,-0.11960882312349982,0.6333861899794392,0.04066533172254015,0.22593787998295,0.4678997268058638,0.2680954929720895,0.7653874175960538,0.055246595861234454,0.06576795937474175,-0.23567516537044145,0.047603534315165834,0.07945655950886744,0.2927275079406505,0.6944982991819582,0.23842387459789702,0.009974744609917208,-0.05232248870473544,-0.2889423629048666,-0.6740481605957382,-0.6628071724652536,-0.266537976422538,-0.0589926248305949,0.2735397769436204,0.005173292544015606,0.16815580127391416,-0.30162275660883686,-0.13640951865491405,-0.10652559425896962,0.2409268221923051,-0.22858520387471976,-0.47486421771510545,-0.13504327458329987,0.7314126995397083,0.31130909092954445,-0.122833504075852,-0.24939165996098012,-0.035765919741998865,-0.21381305673503087,-0.28725349403507794,-0.7956929476816577,-0.47271191692737075,0.09728477934898497,-0.03938470829046449,0.8857445003989827,0.17035351962334838,-0.4286993477819019,0.45666352718065073,0.19111373706711599,0.07259881860906847,-0.4521345074246125,-0.3028374993952347,0.21816330615976087,-0.4790145703346808,-0.14321291743851286,0.0070410657758652045,-0.03461126695121976,-0.49371430462622523
-0.9497881139957882,-0.32516328984447757,0.26126857471386783,0.5860888253455787,0.7519878686088236,-0.16989681434076362,-0.07305460332182723,-0.254576825317702,0.12501799347352946,0.47905780043727875,-0.284461256238345,0.3153185166016451,0.19275242482823735,0.015000917779400533,0.44927761210159955,0.40613267037559087,-0.036463184528910966,-0.30551737941098855,0.2448127293473644,0.19563557720350458,0.2750223120934908,0.3688673150212308,0.905162432602125,0.12819130266483383,-0.4068989488468639,-0.25938403734024257,-0.7029802674314273,-0.15096612879814586,-0.3263510831175542,0.07317408183325419,0.3307990740268193,-0.40448933596349373,0.16303066339609254,-0.6321479361451888,0.1900453550086173,-0.2906273091275661,0.1273384589943427,-0.06603825649747834,0.1552440634582787,-0.8018808595020969,0.3952304330595405,0.4642293394469089,-0.2655806273173163,-0.844422096032333,-0.08357178930367484,-0.10909433291172672,-0.2386958894107399,-0.6939737596914051,-0.46522910125657413,0.1557522461682368,-0.14241778169426572,0.15996267651899507,0.2899851692474959,-0.38156423775016696,0.3178137683414198,0.2380408632251267,0.3445243099931918,-0.13669506068591203,0.1069332196698986,0.15971821870250136,-0.14224924357437232,-0.26916449594476277,0.24631646845342173,-0.04240950224545631,-0.300031895630741
-0.5754200129064933,0.24095755608955233,0.48318780034983155,0.1640342576735829,0.11173581276562514,0.02959968220793556,0.05161867553961042,-0.14764765250949163,-0.05582909549608005,0.6353032024540225,-0.2084768891282954,0.21049641874178088,0.17608364172333782,0.25639510677362815,0.7002834644083884,-0.15905252000042963,-0.5511621172445825,-0.2716660017590915,-0.23836527846475322,0.22662513183517757,0.9826048917257165,0.7961642273561329,0.21841389044465873,-0.12780650647854971,-0.373943380385169,-0.017414733795353812,-0.7317879003298772,-0.5958806916999787,-0.5296776037135726,0.007412516773389506,0.48656724818774566,-0.3538046111822759,-0.18808165326812515,-0.4065647790807195,0.17568728120156163,0.004050457577921496,0.36423148705398195,-0.21752818443955227,-0.5110829050416903,-0.1974017979927728,0.583466184486247,0.23471300456370808,-0.2615433273786534,-0.30615709627362164,-0.11068074627904058,-0.12848735287253465,-0.20203296054817715,-0.6275651864199636,-0.2630282595622051,0.2380364313023612,0.32817684844033645,0.4908625455071432,0.15271877085964963,-0.5769387509353007,0.3704563767510589,0.1606734916657325,0.23213754835189968,-0.44250952757147144,0.10703740735781578,0.035407305592981414,-0.13190983736537726,-0.2089023441282663,0.2666884761034001,-0.10366772202408808,-0.09159169094016997
-0.23526152702527742,0.24829397399032066,0.1931706133531625,0.5353097141304872,0.1148125672631446,-0.15887562077298548,0.3628611092313255,-0.12290907081805796,-0.5739346488774407,0.7813436486910187,-0.0001275985849140751,0.5837158018415995,0.5033365980864374,0.23826553083755056,0.7133026902029057,0.22117627622452077,-0.16058028994190998,-0.11787642377942206,0.022867530414189388,0.19705815080163328,0.7095497122328361,0.3773383281883269,0.4287822933483787,0.1968915714099114,-0.21285368213610822,-0.1311211672804083,-0.9290815123181799,-0.6940693412980792,-0.023391844832195613,0.18189553039311185,0.8045843309453296,-0.6195969808858212,0.01609910346576074,-0.2139915851760115,-0.4294047324866572,0.3731984823096705,0.030676460762459543,-0.20445844303602165,-0.4181950545115197,-0.0572303710970057,0.6212746572202033,0.14687539847307582,-0.27727473305714995,-0.6947850156882718,-0.007104324049357541,-0.2967524514812643,-0.12746137890061865,-0.4045064949801242,-0.46288150629826147,0.06394979813932894,0.4154550120199425,0.29244484717479297,0.28704343566842533,-0.31073466888835344,-0.0797410182229565,0.38416019509177557,-0.06410653309256464,-0.016753068791805253,-0.1584320766508945,0.4031659976453127,-0.41472464740340914,-0.03204921424790531,0.17655104825913778,-0.06664879367431845,-0.20991016708120974
-0.5559265136525556,-0.1502591339266312,0.2580673814934329,0.39003723051912337,0.5951246005491952,-0.0810928383282083,0.04461870802136878,-0.06559105230892251,0.4111737417065143,0.42279129713873753,-0.24338776481259616,0.36422788547176427,0.04764706950845558,-0.3011993680983734,0.6732455078321053,0.16512855536235255,-0.0472782928380964,-0.18290420851658407,0.25493879152287413,0.33696105218437145,0.4221954608412009,0.30440947821900044,0.45557910323180084,0.3643804576136699,-0.3168451720561845,-0.3533228786725565,-0.5577033319612545,-0.3270268251093845,-0.29866051487678813,-0.16187930190590488,0.5905929283788551,-0.41705015711165516,-0.09132189937392278,-0.6985531431985209,-0.15772958369126802,0.37281070944541544,-0.09199351444184398,0.128980670174355,-0.441590401584498,-0.454544771441914,0.39970282070945323,0.002239497891209981,-0.37683293715981603,-0.503337901698193,0.2697844213776345,0.18894787135077684,0.08626164724345656,-0.18115132441222534,-0.13925138154393243,0.28749694654047536,0.31931429442062004,0.5203217025893341,0.468473017759301,-0.836701249795525,0.4177667664164252,0.2920175026083637,0.09196457824951867,-0.39326713080404546,-0.4214929019726387,0.0618382763603977,0.11243213719476558,0.19496429657919803,0.13271197292017378,0.2893742095934353,-0.45026714284978536
-0.29191873622592973,0.03597146210177261,0.19355581980657943,0.8705544344412963,0.3267155446426575,-0.3396746856287248,-0.04992911106201332,-0.32070446540017206,0.3351120335267118,0.4088691179313675,-0.19201099700486488,0.45258712014592084,0.4217116590506847,0.024328814154803768,0.3739960378576082,-0.1284093452761407,-0.3646574564856882,-0.4383728239768838,0.07575680093019248,-0.021381411379650717,0.5863396459928996,0.15490185604731543,0.2028379871775719,-0.06856195494638892,-0.42424623308229076,-0.4597568733161039,-0.31517077458398396,-0.4675728730131623,-0.3946985080054226,0.12017016794825822,0.47514544698257694,-0.4705188926242001,0.015218144818323086,-0.6256527069878468,-0.7605072650048615,0.01743420557245419,0.10255703715297011,0.12177987734380426,-0.10376420879568399,-0.07386251932118104,0.5335877486604045,0.28660729708652594,-0.14797574050525975,-0.4970991107048504,-0.6743274502530481,-0.20041801293853856,0.16076384451423156,-0.3176494899808607,-0.11837860207144427,0.34940788457227606,0.3005187473866053,0.1108193863850177,0.3544518310771942,-0.5387802571999173,0.18272672438454082,0.1364751232944047,0.3849879734077239,-0.36212877129528676,0.1154971474883716,-0.0933546809859438,0.29139346414378814,0.013651206018657575,0.2658950407785301,0.16332607571874624,-0.38398588566172354
-0.7347727945854575,0.09355373452364185,0.06085730013485661,-0.041049492716688604,0.532124841898732,-0.4938276454528785,-0.25744507989432924,-0.06717721587863057,0.4393802260166318,0.43021403460006596,-0.014233972283268635,0.5575452525815296,0.013684862980351056,0.2600884562488702,0.578014833831304,0.22226817814755256,-0.00749385364507197,-0.46790463497294205,0.5979538831044326,0.14961426454314847,0.7524605223838446,0.4755807224759379,0.39348816662071734,-0.37760338546271327,-0.25316555869877294,-0.2176114249562635,-0.022959884025972585,-0.11026832666123457,0.04995226658690649,-0.1136642081351378,0.3333817696814969,-0.16949371886811493,0.015537179618030176,-0.1812030005624151,-0.04686093088685454,-0.07114993813116587,0.5982595705802877,0.06279141738601138,-0.0304277021816071,-0.4579473514438124,0.3648863415566805,0.2983154270797235,-0.2787154335496243,-0.6498128395510145,0.03579174690169384,0.03970963745255556,0.25128671701086974,-0.3460911855701461,-0.5633482920225523,0.19978675031604168,-0.06600923862418467,0.6908912857477708,0.14442280907434585,-0.30145963701245293,0.3325928348646061,0.28064798773968913,0.4508853658451537,-0.24389501670304797,0.23296084548584478,0.41835277917952945,-0.4483634589801695,0.07549507361611726,-0.08911483495577249,0.24325498212557375,-0.4068450990698392
-0.35838704546409955,0.229925074480489,0.3518760192286108,0.9156800362910398,-0.07750133219016592,0.20062862978583246,-0.20304566743411542,0.1403169744478802,0.10585312266843969,0.8604339701528505,-0.2815610144337648,-0.014199051429281864,0.4696426617464167,0.5041272582595683,0.7104731811923461,0.3847331225846464,-0.12612267242399672,-0.1465956420001597,0.03808413767262937,-0.1609447722635035,0.6534150617968594,0.3803195744720855,0.5178969269600968,-0.21203143360895643,-0.14231783270295995,-0.27499537616341957,-0.7528725756999328,-0.9505855294586805,-0.4037132086121626,-0.016351582425079607,0.5187574799316508,-0.7254052813880436,0.26387737444866227,0.056704308215435595,-0.041431474696956266,0.06020406688493889,0.7352436514625855,0.24571985535295054,-0.24245674632410166,-0.21199600275032626,0.2401447129614306,0.03831908119455105,0.08465644732112973,-0.2836639583190401,0.40744904416817607,-0.19327442001901923,0.010316527168566462,-0.1266197691446082,-0.5056768056755597,0.15755476365282495,0.25581184091164244,0.4689156478770674,0.5812351673714427,-0.46757508286036636,0.42686182435221476,0.007217542893091025,0.11481215774111449,0.09935274337618669,-0.20014247827484058,0.1534108427343686,0.07614503240393714,-0.44472191210430567,0.128458242041997,-0.1619600353338935,-0.19650222329853
-0.4801593492877829,0.08770532213569293,0.34785009361742425,0.49659861791879883,-0.19657468268920386,-0.16815622894277238,0.3170935406174247,-0.22764387549462878,-0.11513520584984119,0.936039159845733,-0.15804034087260818,0.7531654795311978,0.6794894372542104,0.18113571153401614,0.48530548107941984,-0.0519318896000483,0.04081876860715104,-0.009105288831093523,0.19219788447693387,0.504874094341102,0.5300674711570234,0.30879930020722657,0.6767490739235082,-0.19921971046483167,-0.5657383665358526,-0.16858457319453463,-0.6724057355712216,-0.3361300975632831,-0.42847636887881196,0.019990853677420595,0.7558594504285546,-0.3483921585715771,0.05522387217080858,-0.35222867656741463,-0.8786962005852897,0.4173283752852653,0.46027294444057554,0.019249680966335565,-0.2592807381115675,0.04784511511088769,0.4320616676639793,0.38469164085199337,-0.04782403123804725,-0.20552488739345176,-0.05230216981020411,0.10145134689354873,-0.32475240585522125,-0.5050946058861256,-0.44938968503198923,-0.3461236675784827,0.28424314521465843,0.4189334844637955,0.5352677467459555,-0.22550395216118227,0.2995883181756428,0.38587024917944146,0.046583403801448625,-0.31085947057898766,-0.198723329026411,0.1347957901786101,0.1281770787634804,0.046508490522682924,0.3086257969822143,0.19992112832545295,-0.29555814801744384
-1.2142023090204919,-0.24280615595255128,0.15985106476452998,0.39781491500034377,0.5307366295007194,-0.04503000130629799,0.07686417757627434,0.41938415283404884,0.23952502944695025,0.4236120833005216,-0.5632170053863833,0.20029043546787806,-0.0811296300855626,-0.024689767380208165,0.4824825915046715,0.0671766204900386,-0.4667802060035712,-0.0065699630785952465,0.36517944905553146,-0.4324860415131214,0.12320010974150526,-0.10461680141167284,0.41507570983948255,-0.1046528778117758,-0.3086721089638852,-0.283237547409288,-0.4490229831603197,-0.6327769342795649,-0.5481217102662587,0.28069888408020105,0.43610427711137184,-0.6631200983325457,-0.05137805448406013,-0.8084377574660542,-0.11666120344962654,0.09513418588408859,0.2799521303965848,0.37664144988618464,-0.0922316254136362,-0.2122140254065057,0.6595286077018295,0.12168695311484123,-0.15276760659065172,-0.19218814406423768,0.02031092123359117,-0.1501952262310298,-0.03276558219660297,-0.47094887965332244,-0.6008871445754764,0.1332464928922523,0.5477508687775369,0.059155191834346116,0.2740552196181876,-0.1755521681341143,0.21522600695878188,0.42658959110260875,-0.018835390440759506,-0.21864610715029353,-0.0214971772291761,0.34089410292932615,-0.3795251863913444,-0.681284107067119,-0.006707806387388722,0.21640405448332156,0.13292675077780286
-0.8469685739960764,-0.07102362166923702,0.0005115534092293098,0.4281747145896676,0.1984564787083078,-0.6894397135594258,-0.2703768931293243,-0.5354112195474743,0.25179750096730485,0.6118991042476088,-0.19261554142204051,0.5282941827171055,-0.0020953075041070246,0.3375924998417414,0.5423761028879643,0.11526188143915739,0.17480219769202632,-0.5685357689095615,0.6017356030561976,-0.5050693574783764,0.3077183949945742,0.2500004358929413,0.273133331726296,-0.19797674956802586,-0.5694541918286882,-0.3773251991121823,-0.5138039843092445,-0.5559494227953624,-0.23692410312861342,0.2872769863262076,0.39309922297979527,-0.4919093358856835,0.10701888960658283,-0.6373764507199273,0.12748905899083465,-0.07132122628276293,0.23966325444440711,-0.07442357966398574,-0.3279287971673336,-0.39035671233605385,0.4574700750255254,0.6101053239242606,-0.13966780936950166,-0.2125713539984092,-0.12904121635715757,-0.5082906572745638,-0.18108009139656694,-0.682838181920178,-0.6409637006240414,0.13927220001612173,0.21754721035300015,0.551371504519032,0.29582219407852484,-0.6309814089676299,0.33620322083598536,0.18038054649845883,0.4130204064008877,-0.2498916023587985,0.035732335964850565,0.23547993079029048,-0.6022901627086934,0.21617076839346924,0.1453899962049925,-0.09498362706916275,-0.4376569708677568
-0.7884683243040608,-0.11923696084563282,-0.05422163986849446,0.12969742344041923,0.5583460631659075,-0.899159969419288,0.03506512404981893,-0.2903817659204887,-0.04819285549878635,0.6780641350056574,-0.14740885593601236,0.5525255537416525,0.339226637732873,0.07552260868032509,0.7942313445820235,0.0018516559306916286,0.1805121045276129,-0.40001038471777717,0.279740801612509,-0.05117555179941648,0.38010015691792276,0.5156695863427092,0.30507905139426367,-0.3241471116613076,-0.2343533139480264,-0.13579418225525008,-0.7720267378723991,-0.28190749715588725,-0.3604160206531888,0.12440529201975642,0.5320133029219792,0.05843813307157779,0.08445410778091589,-0.8368740798754363,-0.3442908693828729,-0.0684234638084807,0.33922213666960666,0.08704243049076477,-0.32880843578659646,-0.3081258495319519,0.5168976449468355,0.1396802593922189,-0.10740849831257021,-0.1794542964615829,-0.20695440391850806,-0.22535277157497527,0.044170003304742904,-0.347004024267614,-0.4513805969298622,0.12423091317181767,0.4014689971766625,0.6689685599903159,0.17754943883945395,-0.3786831182403917,-0.6284361509093681,0.08220209611820369,0.5015688232310211,-0.2381935972441443,-0.12673381940797177,0.43724126567983573,-0.31148825064507535,-0.2687430829985771,0.21739325835592332,0.2936530434978537,-0.21649409954866122
-1.1222717655378132,0.006782052742524872,0.055552722441689406,0.22096789783081844,0.2986387553045344,-0.5094670465252191,-0.18897747646728774,-0.2629413107214629,-0.6077431796396384,0.6837488688691995,-0.29525317851804367,0.5723313086646329,0.5089915041342716,0.1030357893032805,0.17091595127363038,-0.09204847822676038,0.08792476840528358,-0.32671579422110547,0.08957305977264374,0.16999033111836326,0.228834645170257,0.19042286614251594,0.16526650593856052,-0.31006594873374077,-0.23930189368803242,-0.29725145359532035,-0.8278944217169208,-0.20317458613414238,-0.18607682375422144,0.20450416303007096,0.3200655056883147,-0.28415852293855803,-0.013783691423349734,-1.0786638301694362,0.0851366325961191,0.009348753536153488,-0.2427312086932712,-0.07167220085138372,-0.616702866081443,-0.3411954065080711,0.3404315515156685,0.08476338019080208,-0.22883619254819726,-0.0027971052700871205,0.013439940066566541,-0.15431153419950647,-0.06908537462018488,-0.7409409305541983,-0.3210162827866794,0.03618176259601867,0.21219480473822014,0.6865553036062608,0.47242060696249905,-0.23277370253826973,0.6797642262117728,0.36669609968798134,0.23987683328932854,-0.41437896386028195,0.4084532823537143,0.34404303819541365,-0.2577289171181748,-0.11915324285463273,0.29355208130282434,-0.14562851620661232,-0.1630414149791095
-0.49619357589250485,0.3357509639322942,0.1385872154840341,0.3905105345550837,0.11208848205281885,-0.5032570977341403,-0.33682905091125254,-0.04587812109361755,0.27218723535561096,0.4777343460814856,-0.00634648274310376,0.785209938770536,0.4872078188103798,0.11271869762983854,-0.07880510175180394,-0.01467869118923347,-0.33233182026253416,-0.20649339764569893,0.24563656895617214,0.47989629911222864,0.6567538257322206,0.561337232550106,0.27441085338874327,-0.21395475924385435,-0.1106612516026326,-0.4466697004634087,-0.3021977974252267,-0.42529384734411163,-0.579705707814898,-0.07243904605547269,0.45224879332331697,-0.45109531956014776,-0.13959919764928033,-0.23585927415379773,-0.6685481435414325,0.16720620385990287,0.2595879235761215,-0.1889694527924921,-0.27665338964861175,-0.752075220274554,0.3530461408980504,-0.0725123230653963,-0.26614372134078934,-0.11160717283994157,-0.10223186868401965,-0.08648560854588783,0.2817391169557601,-0.7150101524551672,-0.45758567088157076,0.22212489987222211,0.006530895576454568,0.5478027012620917,0.2609624977784504,-0.28457355980578947,0.41925180048971206,0.3437075983556489,0.2722700148225883,-0.21177877219758404,-0.034234424452798756,0.12035951225147469,-0.10721179337850903,0.18732870608123448,0.29023047354089293,-0.18504029085262225,-0.04956270819015792
-0.7680137756625119,-0.024752133670049747,0.039381015348938474,0.48034965235806837,0.11523358696261421,-0.07045942486521785,0.12580745404223298,-0.05892639616599449,-0.007253788551438628,0.7671212745465745,-0.055652686895009275,0.290893897608094,0.5456379630492033,0.36972468714143925,0.5095658192602488,-0.03269454392117242,-0.14989043867070426,-0.060319784369240306,0.20956752999524753,0.41912343440385347,0.6195511905067382,0.28815374838467067,0.4455396405348339,-0.24609166393083828,-0.2992829531554939,-0.22598699300427993,-0.5311111552890838,-0.5801652646400581,0.04409309683009719,0.2572138580779333,0.5053603513433392,-0.1872944760286605,0.029968993864629354,-0.5838974313392118,-0.0002501598727262383,0.1628048279563734,0.4302170708213165,-0.39482230908996185,-0.5612988361964295,-0.37248402783614243,0.38133494284556113,0.21898613470641157,-0.20162348673938624,-0.443947629035824,0.18547625858579941,-0.12077522316219441,-0.26494619525954344,-0.666817471813372,-0.10841220398392515,-0.07484766790255845,0.5758256038726757,0.4504933302541805,0.47016562043185045,-0.22446096629427978,0.7214239017193832,0.28991456662777987,-0.10021461511695441,-0.4108130804501835,-0.10420356918606383,0.12533155613190428,-0.12216209843713316,0.12105117848555365,0.2860376188001933,-0.1237426457279723,-0.2175350561396875
